"","countrycode","UDel_p_pop","year"
"7711","MNE",1562.41608230609,1931
"7712","MNG",184.409939202046,1931
"7713","MNP",NA,1931
"7714","MOZ",1060.29020088994,1931
"7715","MRT",233.256940740788,1931
"7716","MSR",NA,1931
"7717","MUS",2442.7,1931
"7718","MWI",1205.95680284929,1931
"7719","MYS",2711.1300850876,1931
"7720","NAM",374.064010238389,1931
"7721","NCL",1403.67830596687,1931
"7722","NER",515.069430397374,1931
"7723","NFK",NA,1931
"7724","NGA",1552.76894481952,1931
"7725","NIC",2157.71165539627,1931
"7726","NIU",NA,1931
"7727","NLD",774.860427487502,1931
"7728","NOR",1013.74187239255,1931
"7729","NPL",1684.74719694334,1931
"7730","NRU",NA,1931
"7731","NZL",1189.13587642427,1931
"7732","OMN",176.705028732953,1931
"7733","PAK",400.115798639796,1931
"7734","PAN",2978.03533670193,1931
"7735","PCN",NA,1931
"7736","PER",694.885935452056,1931
"7737","PHL",2440.48351608728,1931
"7738","PLW",NA,1931
"7739","PNG",2680.20225335527,1931
"7740","POL",683.202522226296,1931
"7741","PRI",2566.97000672115,1931
"7742","PRK",1045.08901303167,1931
"7743","PRT",826.845799848735,1931
"7744","PRY",1242.40641339533,1931
"7745","PYF",2224.7,1931
"7746","QAT",126.246351161889,1931
"7747","ROU",518.01319610463,1931
"7748","RUS",509.393400992261,1931
"7749","RWA",1017.29627256092,1931
"7750","ESH",32.491847745185,1931
"7751","SAU",139.138265419793,1931
"7752","SDN",382.629042788675,1931
"7753","SSD",981.126286645675,1931
"7754","SEN",579.54066236592,1931
"7755","SGP",NA,1931
"7756","SGS",NA,1931
"7757","SHN",NA,1931
"7758","SLB",2966.94263216401,1931
"7759","SLE",2890.81695228156,1931
"7760","SLV",2130.0808600253,1931
"7761","SMR",1050.13550316246,1931
"7762","SOL",305.32254195547,1931
"7763","SOM",314.877383705205,1931
"7764","SPM",NA,1931
"7765","SRB",696.978112049589,1931
"7766","STP",2700.2,1931
"7767","SUR",2178.48190239242,1931
"7768","SVK",727.118131303128,1931
"7769","SVN",1195.46863724938,1931
"7770","SWE",650.934888878933,1931
"7771","SWZ",611.428965517783,1931
"7772","SXM",NA,1931
"7773","SYC",NA,1931
"7774","SYR",414.163304398621,1931
"7775","TCA",1244.5,1931
"7776","TCD",784.468592000123,1931
"7777","TGO",1307.31965663622,1931
"7778","THA",1391.89601835012,1931
"7779","TJK",524.110536056685,1931
"7780","TKM",217.864546550562,1931
"7781","TLS",1459.90905840145,1931
"7782","TON",NA,1931
"7783","TTO",1933.8462868953,1931
"7784","TUN",435.003396363476,1931
"7785","TUR",662.103469936409,1931
"7786","TWN",2574.69302506637,1931
"7787","TZA",1061.13072814155,1931
"7788","UGA",1339.166243415,1931
"7789","UKR",578.088170689671,1931
"7790","URY",994.612058756914,1931
"7791","USA",878.3035083007,1931
"7792","UZB",335.110431644431,1931
"7793","VAT",802,1931
"7794","VCT",2306.8,1931
"7795","VEN",1354.0921679906,1931
"7796","VGB",NA,1931
"7797","VIR",1796.9,1931
"7798","VNM",1707.80341497282,1931
"7799","VUT",2352.32799159313,1931
"7800","PSE",532.434439585344,1931
"7801","WLF",NA,1931
"7802","WSM",3191.2,1931
"7803","YEM",270.986631008804,1931
"7804","ZAF",651.820951891712,1931
"7805","ZMB",1053.80252056156,1931
"7806","ZWE",597.362698381285,1931
"7807","TUV",NA,1931
"7808","GUF",3249.67688988552,1931
"7809","ABW",NA,1932
"7810","AFG",289.511411186627,1932
"7811","AGO",869.830603751925,1932
"7812","AIA",NA,1932
"7813","ALB",1140.55258806215,1932
"7814","ALA",620.9,1932
"7815","AND",1184.65231663531,1932
"7816","ARE",116.579403467922,1932
"7817","ARG",905.890239543498,1932
"7818","ARM",510.588144634975,1932
"7819","ASM",NA,1932
"7820","ATA",NA,1932
"7821","Ashm",NA,1932
"7822","ATF",NA,1932
"7823","ATG",NA,1932
"7824","AUS",793.838600691331,1932
"7825","AUT",734.058777622193,1932
"7826","AZE",493.948093913912,1932
"7827","BDI",1169.67641697117,1932
"7828","BEL",750.596729153252,1932
"7829","BEN",1017.44984801764,1932
"7830","BFA",879.560736777266,1932
"7831","BGD",2062.36512163963,1932
"7832","BGR",442.769518807411,1932
"7833","BHR",NA,1932
"7834","BHS",881.900558619864,1932
"7835","BIH",1106.72120554114,1932
"7836","BLM",NA,1932
"7837","BLR",629.836159422701,1932
"7838","BLZ",2112.52671428731,1932
"7839","BMU",NA,1932
"7840","BOL",2566.58841970535,1932
"7841","BRA",1350.88701831532,1932
"7842","BRB",NA,1932
"7843","BRN",4052.53026056416,1932
"7844","BTN",3367.55948783578,1932
"7845","BWA",447.400547386382,1932
"7846","CAF",1419.21692982104,1932
"7847","CAN",937.337467139634,1932
"7848","CHE",1163.87485167521,1932
"7849","CHL",794.489187927893,1932
"7850","CHN",933.029371395922,1932
"7851","CIV",1417.51397694476,1932
"7852","CMR",1767.42462476697,1932
"7853","COD",1529.18541718493,1932
"7854","COG",1229.27582358389,1932
"7855","COK",2492,1932
"7856","COL",1872.91441279525,1932
"7857","COM",2358.9,1932
"7858","CPV",651.8,1932
"7859","CRI",3630.58528983106,1932
"7860","CUB",1210.73179819255,1932
"7861","CUW",NA,1932
"7862","CYM",1213.1,1932
"7863","CYN",263.141078920516,1932
"7864","CYP",329.881664228501,1932
"7865","CZE",522.426474013023,1932
"7866","DEU",751.939407567495,1932
"7867","DJI",281.97155084096,1932
"7868","DMA",NA,1932
"7869","DNK",605.077838402252,1932
"7870","DOM",1917.23086882279,1932
"7871","DZA",391.613521905932,1932
"7872","ECU",1787.26633336083,1932
"7873","EGY",46.7056673282832,1932
"7874","ERI",619.1322975667,1932
"7875","ESP",712.275573369559,1932
"7876","EST",681.317312081974,1932
"7877","ETH",1001.72984571474,1932
"7878","FIN",688.755375418515,1932
"7879","FJI",2775.62196788032,1932
"7880","FLK",731.864211188288,1932
"7881","FRA",795.913084364277,1932
"7882","FRO",NA,1932
"7883","FSM",NA,1932
"7884","GAB",1938.59178242341,1932
"7885","Gaza",117.6,1932
"7886","GBR",790.533817425782,1932
"7887","GEO",925.021023945502,1932
"7888","GGY",NA,1932
"7889","GHA",1208.21037351291,1932
"7890","GIN",2428.61291728383,1932
"7891","GMB",1144.11012083174,1932
"7892","GNB",1815.14355262704,1932
"7893","GNQ",1992.44512742239,1932
"7894","GRC",526.06127571983,1932
"7895","GRD",NA,1932
"7896","GRL",763.680333022636,1932
"7897","GTM",2535.15977210209,1932
"7898","GUM",NA,1932
"7899","GUY",2340.99102752457,1932
"7900","HKG",2206.1,1932
"7901","HMD",NA,1932
"7902","HND",1686.25065436133,1932
"7903","HRV",936.329823014592,1932
"7904","HTI",1676.20835764447,1932
"7905","HUN",485.605004397778,1932
"7906","IDN",2498.71520500907,1932
"7907","IMN",NA,1932
"7908","IND",1148.14518459745,1932
"7909","IOA",NA,1932
"7910","IOT",NA,1932
"7911","IRL",911.465167963837,1932
"7912","IRN",306.644051330717,1932
"7913","IRQ",151.271251306432,1932
"7914","ISL",860.211308151679,1932
"7915","ISR",433.725759702074,1932
"7916","ITA",957.247999640501,1932
"7917","JAM",2076.5236480781,1932
"7918","JEY",715.9,1932
"7919","JOR",114.718800342526,1932
"7920","JPN",1668.06868981947,1932
"7921","KAS",97.3,1932
"7922","KAZ",309.057786524664,1932
"7923","KEN",1309.68118188385,1932
"7924","KGZ",389.582761883154,1932
"7925","KHM",1451.29413641211,1932
"7926","KIR",NA,1932
"7927","KNA",NA,1932
"7928","KOR",912.481707568326,1932
"7929","KOS",538.447890915076,1932
"7930","KWT",135.234420698221,1932
"7931","LAO",1841.64329240283,1932
"7932","LBN",766.57499372259,1932
"7933","LBR",3009.31706100188,1932
"7934","LBY",273.608737920777,1932
"7935","LCA",NA,1932
"7936","LIE",1504.83431866504,1932
"7937","LKA",2480.43719412576,1932
"7938","LSO",610.252402887674,1932
"7939","LTU",690.759576584582,1932
"7940","LUX",809.2,1932
"7941","LVA",645.772953573634,1932
"7942","MAC",1611.8,1932
"7943","MAF",NA,1932
"7944","MAR",392.677127689659,1932
"7945","MCO",800,1932
"7946","MDA",561.693350036871,1932
"7947","MDG",1831.89851352703,1932
"7948","MDV",NA,1932
"7949","MEX",954.375590472211,1932
"7950","MHL",NA,1932
"7951","MKD",493.033610752057,1932
"7952","MLI",880.532134728715,1932
"7953","MLT",NA,1932
"7954","MMR",1906.47027876812,1932
"7955","MNE",1433.93370119742,1932
"7956","MNG",268.303563066731,1932
"7957","MNP",NA,1932
"7958","MOZ",919.550676929357,1932
"7959","MRT",339.454744534036,1932
"7960","MSR",NA,1932
"7961","MUS",1882.5,1932
"7962","MWI",951.320883057574,1932
"7963","MYS",2699.22887566311,1932
"7964","NAM",265.242826781239,1932
"7965","NCL",1634.39430373598,1932
"7966","NER",587.384548872239,1932
"7967","NFK",NA,1932
"7968","NGA",1300.61868494492,1932
"7969","NIC",2010.94011787064,1932
"7970","NIU",NA,1932
"7971","NLD",800.927322605744,1932
"7972","NOR",1131.09766305493,1932
"7973","NPL",1336.62504845587,1932
"7974","NRU",NA,1932
"7975","NZL",1072.02260890492,1932
"7976","OMN",118.520183349126,1932
"7977","PAK",365.523374362685,1932
"7978","PAN",3024.58854654425,1932
"7979","PCN",NA,1932
"7980","PER",765.266364990762,1932
"7981","PHL",2542.1859482854,1932
"7982","PLW",NA,1932
"7983","PNG",2818.23134082644,1932
"7984","POL",534.465602585847,1932
"7985","PRI",2242.36285177407,1932
"7986","PRK",894.412033582125,1932
"7987","PRT",906.875909116761,1932
"7988","PRY",1559.93686128567,1932
"7989","PYF",2432.9,1932
"7990","QAT",90.4134262463243,1932
"7991","ROU",461.403576756726,1932
"7992","RUS",530.298459456706,1932
"7993","RWA",1155.26364028472,1932
"7994","ESH",39.8327494841798,1932
"7995","SAU",115.43089328627,1932
"7996","SDN",399.41874902148,1932
"7997","SSD",1093.95290874492,1932
"7998","SEN",733.559191317349,1932
"7999","SGP",NA,1932
"8000","SGS",NA,1932
"8001","SHN",NA,1932
"8002","SLB",3426.74373558976,1932
"8003","SLE",2883.28512040754,1932
"8004","SLV",2133.34134559651,1932
"8005","SMR",1036.27034058975,1932
"8006","SOL",312.523664456879,1932
"8007","SOM",297.695005348625,1932
"8008","SPM",NA,1932
"8009","SRB",601.334897036471,1932
"8010","STP",1609.1,1932
"8011","SUR",2329.71001992282,1932
"8012","SVK",521.275846962868,1932
"8013","SVN",1072.01587130699,1932
"8014","SWE",616.683682614977,1932
"8015","SWZ",868.732727318693,1932
"8016","SXM",NA,1932
"8017","SYC",NA,1932
"8018","SYR",225.466356826987,1932
"8019","TCA",711.8,1932
"8020","TCD",783.063704869591,1932
"8021","TGO",1147.5442175022,1932
"8022","THA",1493.6643095752,1932
"8023","TJK",420.194497583827,1932
"8024","TKM",153.836551181206,1932
"8025","TLS",1973.29167404852,1932
"8026","TON",NA,1932
"8027","TTO",2093.30457142083,1932
"8028","TUN",307.282757499641,1932
"8029","TUR",447.016343543747,1932
"8030","TWN",2363.10211473778,1932
"8031","TZA",1052.43719889381,1932
"8032","UGA",1315.17962235493,1932
"8033","UKR",605.967186313326,1932
"8034","URY",1097.38046700919,1932
"8035","USA",967.1704808833,1932
"8036","UZB",269.636082411595,1932
"8037","VAT",808.1,1932
"8038","VCT",2201.4,1932
"8039","VEN",1197.56244816839,1932
"8040","VGB",NA,1932
"8041","VIR",1427.1,1932
"8042","VNM",2004.55838645743,1932
"8043","VUT",2922.13169654609,1932
"8044","PSE",338.213459274752,1932
"8045","WLF",NA,1932
"8046","WSM",3186.3,1932
"8047","YEM",308.846747492027,1932
"8048","ZAF",658.068072344753,1932
"8049","ZMB",1049.21383697108,1932
"8050","ZWE",803.511027642521,1932
"8051","TUV",NA,1932
"8052","GUF",3389.57087773223,1932
"8053","ABW",NA,1933
"8054","AFG",317.396570191026,1933
"8055","AGO",1269.53267440847,1933
"8056","AIA",NA,1933
"8057","ALB",1253.9648809153,1933
"8058","ALA",452.6,1933
"8059","AND",862.638119383702,1933
"8060","ARE",105.02646112444,1933
"8061","ARG",754.821309158217,1933
"8062","ARM",537.557899700124,1933
"8063","ASM",NA,1933
"8064","ATA",NA,1933
"8065","Ashm",NA,1933
"8066","ATF",NA,1933
"8067","ATG",NA,1933
"8068","AUS",862.324360632124,1933
"8069","AUT",1013.62499022451,1933
"8070","AZE",455.764480130173,1933
"8071","BDI",1077.92292963167,1933
"8072","BEL",615.906418673617,1933
"8073","BEN",1562.31286893331,1933
"8074","BFA",1011.16164389598,1933
"8075","BGD",2045.58700430769,1933
"8076","BGR",609.44619913013,1933
"8077","BHR",NA,1933
"8078","BHS",1104.79882883279,1933
"8079","BIH",1270.27427063679,1933
"8080","BLM",NA,1933
"8081","BLR",743.88136866438,1933
"8082","BLZ",1798.71567015824,1933
"8083","BMU",NA,1933
"8084","BOL",2190.54296355317,1933
"8085","BRA",1302.31582290337,1933
"8086","BRB",NA,1933
"8087","BRN",3681.95015596375,1933
"8088","BTN",2780.84478995254,1933
"8089","BWA",343.628092438437,1933
"8090","CAF",1641.30473252797,1933
"8091","CAN",842.722522774466,1933
"8092","CHE",1183.35470546443,1933
"8093","CHL",665.941783588751,1933
"8094","CHN",920.212663755029,1933
"8095","CIV",1717.38453762497,1933
"8096","CMR",1902.56566556987,1933
"8097","COD",1488.77722794395,1933
"8098","COG",1414.94502743743,1933
"8099","COK",3011.1,1933
"8100","COL",1948.36090732631,1933
"8101","COM",2311,1933
"8102","CPV",658.6,1933
"8103","CRI",3697.1039234048,1933
"8104","CUB",1526.08798960109,1933
"8105","CUW",NA,1933
"8106","CYM",1704.4,1933
"8107","CYN",270.942834848212,1933
"8108","CYP",264.588136658181,1933
"8109","CZE",513.997112138723,1933
"8110","DEU",663.916601421701,1933
"8111","DJI",184.873038391962,1933
"8112","DMA",NA,1933
"8113","DNK",476.102485498278,1933
"8114","DOM",1564.31025999237,1933
"8115","DZA",508.789347864984,1933
"8116","ECU",1637.76442985729,1933
"8117","EGY",16.6625956650534,1933
"8118","ERI",642.410950649231,1933
"8119","ESP",705.096155410898,1933
"8120","EST",484.417420442863,1933
"8121","ETH",1085.91067236722,1933
"8122","FIN",486.316699451212,1933
"8123","FJI",3510.24809330977,1933
"8124","FLK",544.211959340231,1933
"8125","FRA",699.006078320576,1933
"8126","FRO",NA,1933
"8127","FSM",NA,1933
"8128","GAB",2258.64522329535,1933
"8129","Gaza",145.8,1933
"8130","GBR",611.80043563532,1933
"8131","GEO",1065.65018780614,1933
"8132","GGY",NA,1933
"8133","GHA",1453.45063410353,1933
"8134","GIN",2452.04988173767,1933
"8135","GMB",1171.96816033523,1933
"8136","GNB",2087.85847662634,1933
"8137","GNQ",2199.89219652652,1933
"8138","GRC",598.933608972989,1933
"8139","GRD",NA,1933
"8140","GRL",833.559857581419,1933
"8141","GTM",3096.19006336783,1933
"8142","GUM",NA,1933
"8143","GUY",2757.70644584182,1933
"8144","HKG",1553.1,1933
"8145","HMD",NA,1933
"8146","HND",1531.569083324,1933
"8147","HRV",1163.05469078681,1933
"8148","HTI",1297.63412107176,1933
"8149","HUN",663.546843761641,1933
"8150","IDN",2624.53817048869,1933
"8151","IMN",NA,1933
"8152","IND",1397.80756499494,1933
"8153","IOA",NA,1933
"8154","IOT",NA,1933
"8155","IRL",723.42566854971,1933
"8156","IRN",279.99915358371,1933
"8157","IRQ",213.4042557786,1933
"8158","ISL",1007.42934151983,1933
"8159","ISR",329.455698145086,1933
"8160","ITA",1028.59365624561,1933
"8161","JAM",2910.46357794309,1933
"8162","JEY",704.4,1933
"8163","JOR",91.1856569951273,1933
"8164","JPN",1373.31166920005,1933
"8165","KAS",213.8,1933
"8166","KAZ",310.347175916206,1933
"8167","KEN",1050.97604990018,1933
"8168","KGZ",368.776160907079,1933
"8169","KHM",1168.35763406493,1933
"8170","KIR",NA,1933
"8171","KNA",NA,1933
"8172","KOR",1502.20767841664,1933
"8173","KOS",630.247928517994,1933
"8174","KWT",133.088825183416,1933
"8175","LAO",1829.9086277472,1933
"8176","LBN",820.577028884807,1933
"8177","LBR",2905.07018796803,1933
"8178","LBY",225.599945540237,1933
"8179","LCA",NA,1933
"8180","LIE",1905.48163942991,1933
"8181","LKA",3009.18905170641,1933
"8182","LSO",708.847480972441,1933
"8183","LTU",707.7199320615,1933
"8184","LUX",529,1933
"8185","LVA",626.295744765456,1933
"8186","MAC",1583.5,1933
"8187","MAF",NA,1933
"8188","MAR",564.03169471511,1933
"8189","MCO",760.1,1933
"8190","MDA",658.92239387039,1933
"8191","MDG",1731.55114156207,1933
"8192","MDV",NA,1933
"8193","MEX",1057.02942833928,1933
"8194","MHL",NA,1933
"8195","MKD",539.893164162804,1933
"8196","MLI",915.310141824702,1933
"8197","MLT",NA,1933
"8198","MMR",1876.94215255573,1933
"8199","MNE",1619.36591510645,1933
"8200","MNG",220.126622886661,1933
"8201","MNP",NA,1933
"8202","MOZ",874.229004359417,1933
"8203","MRT",371.858473884282,1933
"8204","MSR",NA,1933
"8205","MUS",2214.5,1933
"8206","MWI",931.473859135264,1933
"8207","MYS",2767.69445181264,1933
"8208","NAM",263.739180530308,1933
"8209","NCL",1985.73613759346,1933
"8210","NER",583.263972974134,1933
"8211","NFK",NA,1933
"8212","NGA",1527.19095271991,1933
"8213","NIC",2204.40123360195,1933
"8214","NIU",NA,1933
"8215","NLD",590.771505577387,1933
"8216","NOR",853.414381636809,1933
"8217","NPL",1968.13636638316,1933
"8218","NRU",NA,1933
"8219","NZL",1112.07177423286,1933
"8220","OMN",117.243731902497,1933
"8221","PAK",435.174270406571,1933
"8222","PAN",2799.25954249826,1933
"8223","PCN",NA,1933
"8224","PER",729.10590732757,1933
"8225","PHL",2503.85234703153,1933
"8226","PLW",NA,1933
"8227","PNG",3240.1602705381,1933
"8228","POL",567.627598417094,1933
"8229","PRI",2189.10326086581,1933
"8230","PRK",1010.55544621756,1933
"8231","PRT",781.204587758922,1933
"8232","PRY",1083.82995952584,1933
"8233","PYF",2008.3,1933
"8234","QAT",54.1857308062606,1933
"8235","ROU",635.821265375252,1933
"8236","RUS",546.281850513578,1933
"8237","RWA",1005.01562312435,1933
"8238","ESH",56.2152757753715,1933
"8239","SAU",116.760212471552,1933
"8240","SDN",408.743599049125,1933
"8241","SSD",1011.44486802929,1933
"8242","SEN",900.879332874702,1933
"8243","SGP",NA,1933
"8244","SGS",NA,1933
"8245","SHN",NA,1933
"8246","SLB",3241.84268386426,1933
"8247","SLE",2835.44292963445,1933
"8248","SLV",2178.62753960464,1933
"8249","SMR",984.904334117647,1933
"8250","SOL",241.064749177885,1933
"8251","SOM",356.333201567444,1933
"8252","SPM",NA,1933
"8253","SRB",645.025602531895,1933
"8254","STP",2132.2,1933
"8255","SUR",2624.54333137389,1933
"8256","SVK",746.692690797869,1933
"8257","SVN",1503.40747368566,1933
"8258","SWE",510.434375925086,1933
"8259","SWZ",759.589090994835,1933
"8260","SXM",NA,1933
"8261","SYC",NA,1933
"8262","SYR",274.902990273966,1933
"8263","TCA",662.7,1933
"8264","TCD",936.563088796036,1933
"8265","TGO",1475.21823168957,1933
"8266","THA",1474.51882289722,1933
"8267","TJK",434.158220063787,1933
"8268","TKM",179.956935807861,1933
"8269","TLS",1637.52099283258,1933
"8270","TON",NA,1933
"8271","TTO",2392.69855525119,1933
"8272","TUN",368.715175384044,1933
"8273","TUR",640.616890784939,1933
"8274","TWN",1821.61408424307,1933
"8275","TZA",911.981505216484,1933
"8276","UGA",1185.57453324098,1933
"8277","UKR",700.764370320772,1933
"8278","URY",955.486370374675,1933
"8279","USA",926.727247461799,1933
"8280","UZB",318.620475007355,1933
"8281","VAT",1122.2,1933
"8282","VCT",2274.5,1933
"8283","VEN",1358.72539577111,1933
"8284","VGB",NA,1933
"8285","VIR",1679.3,1933
"8286","VNM",1709.35090469069,1933
"8287","VUT",2735.57769967973,1933
"8288","PSE",324.264065209304,1933
"8289","WLF",NA,1933
"8290","WSM",3513.6,1933
"8291","YEM",276.020763455873,1933
"8292","ZAF",643.398334840277,1933
"8293","ZMB",949.093685375184,1933
"8294","ZWE",629.04719252345,1933
"8295","TUV",NA,1933
"8296","GUF",4199.42268264786,1933
"8297","ABW",NA,1934
"8298","AFG",305.530048729804,1934
"8299","AGO",1068.3262937821,1934
"8300","AIA",NA,1934
"8301","ALB",1239.83592868617,1934
"8302","ALA",634.9,1934
"8303","AND",827.816393983246,1934
"8304","ARE",160.815221178505,1934
"8305","ARG",820.698546556065,1934
"8306","ARM",446.82131381318,1934
"8307","ASM",NA,1934
"8308","ATA",NA,1934
"8309","Ashm",NA,1934
"8310","ATF",NA,1934
"8311","ATG",NA,1934
"8312","AUS",1116.6256697981,1934
"8313","AUT",822.961161313095,1934
"8314","AZE",392.045536494839,1934
"8315","BDI",1025.41211040266,1934
"8316","BEL",644.307279219207,1934
"8317","BEN",1373.70208321824,1934
"8318","BFA",855.670108696816,1934
"8319","BGD",2144.18581641248,1934
"8320","BGR",485.951011444917,1934
"8321","BHR",NA,1934
"8322","BHS",1288.85044423737,1934
"8323","BIH",1147.28468886464,1934
"8324","BLM",NA,1934
"8325","BLR",555.210231756823,1934
"8326","BLZ",1924.36464800722,1934
"8327","BMU",NA,1934
"8328","BOL",1626.85735143884,1934
"8329","BRA",1442.17351620248,1934
"8330","BRB",NA,1934
"8331","BRN",3616.27542239775,1934
"8332","BTN",3202.2208709361,1934
"8333","BWA",494.157949816809,1934
"8334","CAF",1359.85973392438,1934
"8335","CAN",799.847042360014,1934
"8336","CHE",1067.45025954083,1934
"8337","CHL",762.911633605529,1934
"8338","CHN",969.614553450767,1934
